Disaster,Location,District,Month,Day,Rainfall(mm),Landslide
Landslide,Devinuwara,Matara,10,21,268.0,1
Landslide,Gandara,Matara,10,25,268.0,0
Landslide,Kotapola South,Matara,11,8,305.0,0
Landslide,Seenipella East,Matara,10,14,268.0,0
Landslide,Kithsiripura,Matara,10,20,268.0,1
Landslide,Gandara,Matara,10,21,268.0,1
Landslide,Akuressa,Matara,10,16,268.0,0
Landslide,Pitabeddara,Matara,12,8,204.0,0
Landslide,Mulatiyana,Matara,5,22,237.0,0
Landslide,Gombaddala South,Matara,10,20,268.0,1
Landslide,Wattegama,Monaragala,12,29,235.0,0
Landslide,Siyambalanduwa,Monaragala,4,3,182.0,1
Landslide,Bibile,Monaragala,11,6,371.3,0
Landslide,Kotagoda,Monaragala,11,17,334.0,0
Landslide,Guruhela,Monaragala,10,3,306.0,0
Landslide,Katharagama,Monaragala,1,17,137.0,0
Landslide,Badullagammana,Monaragala,12,18,235.0,0
Landslide,Ritigahawatta,Monaragala,1,24,137.0,0
Landslide,Bibile,Monaragala,3,24,103.0,0
Landslide,Nugagaha Kivula,Monaragala,3,21,103.0,0
Landslide,Medipitiya,Monaragala,12,3,235.0,1
Landslide,Siyambalanduwa,Monaragala,4,5,182.0,0
Landslide,Siyambalanduwa,Monaragala,1,8,137.0,0
Landslide,Badalkumbura,Monaragala,5,3,117.0,1
Landslide,Ritigahawatta,Monaragala,1,17,137.0,1
Landslide,Siyambalanduwa,Monaragala,7,23,113.0,0
Landslide,Obbegoda,Monaragala,1,17,137.0,1
Landslide,Siyambalanduwa,Monaragala,1,5,137.0,0
Landslide,Siyambalanduwa,Monaragala,2,28,93.0,0
Landslide,Madulla,Monaragala,1,17,137.0,1
Landslide,Kotagama,Monaragala,12,20,235.0,0
Landslide,Medipitiya,Monaragala,12,22,235.0,0
Landslide,Mudiyala,Monaragala,12,13,235.0,0
Landslide,Kotamuduna,Monaragala,3,15,103.0,0
Landslide,Siyambalanduwa,Monaragala,12,2,235.0,0
Landslide,Wegama Soth,Monaragala,12,30,235.0,0
Landslide,Obbegoda,Monaragala,1,29,137.0,0
Landslide,Govindupura,Monaragala,1,20,137.0,0
Landslide,Guruhela,Monaragala,10,1,306.0,1
Landslide,Nugagaha Kivula,Monaragala,3,4,103.0,1
Landslide,Badullagammana,Monaragala,12,3,235.0,1
Landslide,Kotagoda,Monaragala,11,2,334.0,1
Landslide,Siyambalanduwa,Monaragala,12,26,235.0,1
Landslide,Govindupura,Monaragala,1,27,137.0,1
Landslide,Siyambalanduwa,Monaragala,2,11,93.0,1
Landslide,Siyambalanduwa,Monaragala,7,27,113.0,1
Landslide,Mudiyala,Monaragala,12,3,235.0,1
Landslide,Medagama,Monaragala,11,20,371.3,0
Landslide,Badalkumbura,Monaragala,5,17,117.0,0
Landslide,Dombagahawela,Monaragala,7,19,113.0,0
Landslide,Siyambalanduwa,Monaragala,1,27,137.0,1
Landslide,Wegama Soth,Monaragala,12,3,235.0,1
Landslide,Kotamuduna,Monaragala,3,5,103.0,1
Landslide,Wattegama,Monaragala,12,26,235.0,1
Landslide,Madulla,Monaragala,1,12,137.0,0
Landslide,Medagama,Monaragala,11,30,371.3,1
Landslide,Bibile,Monaragala,11,14,371.3,1
Landslide,Dombagahawela,Monaragala,7,27,113.0,1
Landslide,Medipitiya,Monaragala,12,20,235.0,0
Landslide,Katharagama,Monaragala,1,16,137.0,1
Landslide,Katharagama,Monaragala,1,22,137.0,0
Landslide,Bibile,Monaragala,3,12,103.0,1
Landslide,Bibile,Monaragala,11,30,371.3,1
Landslide,Bibile,Monaragala,11,21,371.3,0
Landslide,Siyambalanduwa,Monaragala,1,10,137.0,1
Landslide,Kotagama,Monaragala,12,3,235.0,1
Landslide,Dayagama East,Nuwara Eliya,6,25,179.0,1
Landslide,Degalahinna,Nuwara Eliya,6,25,179.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,11,29,280.2,0
Landslide,Manakola,Nuwara Eliya,6,25,179.0,1
Landslide,Kumbukwala,Nuwara Eliya,12,19,235.0,1
Landslide,Nilandabinna,Nuwara Eliya,6,25,179.0,1
Landslide,Ukuthule Easst,Nuwara Eliya,6,25,179.0,1
Landslide,Kumbalgamuwa,Nuwara Eliya,12,19,235.0,1
Landslide,Wellagiriya,Nuwara Eliya,6,25,179.0,1
Landslide,Galabada,Nuwara Eliya,1,15,130.0,1
Landslide,Elamulla,Nuwara Eliya,6,25,179.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,6,29,452.1,0
Landslide,Ambagamuwakorale,Nuwara Eliya,11,18,331.0,0
Landslide,Ambagamuwakorale,Nuwara Eliya,4,28,245.0,0
Landslide,Udagama,Nuwara Eliya,1,15,130.0,1
Landslide,Mallagama,Nuwara Eliya,1,15,130.0,1
Landslide,Kandapola,Nuwara Eliya,12,12,235.0,1
Landslide,Walapane,Nuwara Eliya,1,27,130.0,0
Landslide,Ramboda,Nuwara Eliya,5,9,217.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,2,217.0,0
Landslide,Ballakatuwa,Nuwara Eliya,4,12,245.0,1
Landslide,Ketayapathana,Nuwara Eliya,6,25,179.0,1
Landslide,Ketahira,Nuwara Eliya,6,25,179.0,1
Landslide,Gonapitiya,Nuwara Eliya,6,25,179.0,1
Landslide,Walapane,Nuwara Eliya,2,9,108.0,0
Landslide,Walapane,Nuwara Eliya,1,25,130.0,0
Landslide,Walapane,Nuwara Eliya,1,2,130.0,0
Landslide,Karandagolla,Nuwara Eliya,1,15,130.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,12,13,235.0,0
Landslide,Walapane,Nuwara Eliya,10,18,374.0,0
Landslide,Ambagamuwakorale,Nuwara Eliya,7,7,186.0,0
Landslide,Madnwala,Nuwara Eliya,11,1,331.0,1
Landslide,Damunumeya North,Nuwara Eliya,11,1,331.0,1
Landslide,Godigamuwa,Nuwara Eliya,11,1,331.0,1
Landslide,Malanwatta,Nuwara Eliya,1,14,130.0,1
Landslide,Elamulla,Nuwara Eliya,12,1,235.0,1
Landslide,Nildandaheenna,Nuwara Eliya,12,19,235.0,1
Landslide,Hanguranketha,Nuwara Eliya,1,2,130.0,0
Landslide,Bogamuwa,Nuwara Eliya,1,14,130.0,1
Landslide,Uda Padiyapelella,Nuwara Eliya,12,1,235.0,1
Landslide,Mandaram Nuwara,Nuwara Eliya,11,1,331.0,1
Landslide,Mathurata,Nuwara Eliya,12,1,235.0,1
Landslide,Kothmale,Nuwara Eliya,12,20,252.6,0
Landslide,Katukithula,Nuwara Eliya,5,9,217.0,1
Landslide,Kothmale,Nuwara Eliya,9,19,161.9,0
Landslide,Nuwara Eliya,Nuwara Eliya,10,28,206.2,0
Landslide,Kothmale,Nuwara Eliya,10,30,206.2,0
Landslide,Nuwara Eliya,Nuwara Eliya,10,19,206.2,0
Landslide,Kothmale,Nuwara Eliya,10,6,206.2,0
Landslide,Walapane,Nuwara Eliya,11,14,287.4,0
Landslide,Kothmale,Nuwara Eliya,12,16,252.6,0
Landslide,Ketayapathana,Nuwara Eliya,12,1,235.0,1
Landslide,Hanguranketha,Nuwara Eliya,11,26,331.0,0
Landslide,Goodwood,Nuwara Eliya,11,1,331.0,1
Landslide,Ambagamuwakorale,Nuwara Eliya,2,19,67.9,0
Landslide,Udamadura,Nuwara Eliya,11,1,331.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,7,20,186.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,7,25,186.0,0
Landslide,Walapane,Nuwara Eliya,1,1,130.0,0
Landslide,Agarapathana,Nuwara Eliya,2,6,108.0,1
Landslide,Kothmale,Nuwara Eliya,5,6,207.3,0
Landslide,Glasgrowatta,Nuwara Eliya,5,20,217.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,7,207.3,0
Landslide,Kothmale,Nuwara Eliya,5,15,207.3,0
Landslide,Hanguranketha,Nuwara Eliya,6,25,452.1,0
Landslide,Hanguranketha,Nuwara Eliya,5,20,207.3,0
Landslide,Hanguranketha,Nuwara Eliya,12,3,265.4,0
Landslide,Nuwara Eliya,Nuwara Eliya,3,28,134.4,0
Landslide,Ambagamuwakorale,Nuwara Eliya,5,13,217.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,5,217.0,0
Landslide,Hanguranketha,Nuwara Eliya,10,20,374.0,0
Landslide,Walapane,Nuwara Eliya,10,28,374.0,0
Landslide,Walapane,Nuwara Eliya,10,8,374.0,0
Landslide,Hanguranketha,Nuwara Eliya,10,5,374.0,0
Landslide,Walapane,Nuwara Eliya,1,30,130.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,4,5,198.5,0
Landslide,Kothmale,Nuwara Eliya,6,4,452.1,0
Landslide,Ambagamuwakorale,Nuwara Eliya,5,22,217.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,12,217.0,0
Landslide,Kothmale,Nuwara Eliya,9,10,187.4,0
Landslide,Nuwara Eliya,Nuwara Eliya,9,27,187.4,0
Landslide,Madumana,Nuwara Eliya,12,1,235.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,1,7,130.0,0
Landslide,Hakuruthale,Nuwara Eliya,11,10,331.0,1
Landslide,Hanguranketha,Nuwara Eliya,10,12,374.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,12,4,117.4,0
Landslide,Nuwara Eliya,Nuwara Eliya,6,28,179.0,0
Landslide,Hanguranketha,Nuwara Eliya,3,11,120.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,9,14,97.9,0
Landslide,Millapitiya,Nuwara Eliya,11,10,331.0,1
Landslide,Walapane,Nuwara Eliya,3,20,120.0,0
Landslide,Daraoya,Nuwara Eliya,11,1,331.0,1
Landslide,Walapane,Nuwara Eliya,3,3,120.0,0
Landslide,Walapane,Nuwara Eliya,12,25,235.0,0
Landslide,Hatton Kataragama Devalaya,Nuwara Eliya,11,15,331.0,1
Landslide,Ruwanpura,Nuwara Eliya,5,12,217.0,1
Landslide,Mahawewa,Nuwara Eliya,11,10,331.0,1
Landslide,Mathurata,Nuwara Eliya,11,10,331.0,1
Landslide,Udamadura,Nuwara Eliya,11,10,331.0,1
Landslide,Walapane,Nuwara Eliya,12,12,235.0,0
Landslide,Walapane,Nuwara Eliya,5,14,217.0,0
Landslide,Kalaganwatta,Nuwara Eliya,12,1,235.0,1
Landslide,Egodakanda,Nuwara Eliya,12,1,235.0,1
Landslide,Goradiyagolla,Nuwara Eliya,12,1,235.0,1
Landslide,Ilukpelessa,Nuwara Eliya,12,1,235.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,20,172.6,0
Landslide,Kumbalgamuwa,Nuwara Eliya,12,1,235.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,9,8,187.4,0
Landslide,Kothmale,Nuwara Eliya,7,4,79.8,0
Landslide,Walapane,Nuwara Eliya,12,1,235.0,0
Landslide,Wetakepotha,Nuwara Eliya,12,1,235.0,1
Landslide,High Forest,Nuwara Eliya,12,1,235.0,1
Landslide,Waltrim,Nuwara Eliya,6,5,179.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,12,14,66.7,0
Landslide,Nuwara Eliya,Nuwara Eliya,9,18,97.9,0
Landslide,Kumbalgamuwa,Nuwara Eliya,3,31,120.0,1
Landslide,Kothmale,Nuwara Eliya,3,7,120.0,0
Landslide,Walapane,Nuwara Eliya,12,30,235.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,12,3,235.0,0
Landslide,Wetakegama,Nuwara Eliya,12,1,235.0,1
Landslide,Okandagala,Nuwara Eliya,12,25,235.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,8,14,121.8,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,22,217.0,0
Landslide,Ambagamuwakorale,Nuwara Eliya,6,6,179.0,0
Landslide,Ambagamuwakorale,Nuwara Eliya,7,21,93.6,0
Landslide,Ambagamuwakorale,Nuwara Eliya,3,22,46.6,0
Landslide,Kothmale,Nuwara Eliya,4,27,145.4,0
Landslide,Thibbatugoda South,Nuwara Eliya,12,1,235.0,1
Landslide,Kirimetiyawa,Nuwara Eliya,11,1,331.0,1
Landslide,Werellapathana,Nuwara Eliya,11,10,331.0,1
Landslide,Near The Katharagama Devol,Nuwara Eliya,11,15,331.0,1
Landslide,Rukood Estate,Nuwara Eliya,11,1,331.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,6,8,173.3,0
Landslide,Ambagamuwakorale,Nuwara Eliya,6,29,173.3,0
Landslide,Ambagamuwakorale,Nuwara Eliya,4,5,204.1,0
Landslide,Nuwara Eliya,Nuwara Eliya,6,22,179.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,6,4,452.1,0
Landslide,Nuwara Eliya,Nuwara Eliya,12,1,438.4,0
Landslide,Walapane,Nuwara Eliya,12,4,438.4,0
Landslide,Liyanwela Pahalagama,Nuwara Eliya,12,1,235.0,1
Landslide,Theripehe,Nuwara Eliya,12,1,235.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,6,22,179.0,0
Landslide,Alakolawewa,Nuwara Eliya,12,1,235.0,1
Landslide,Dabbare,Nuwara Eliya,12,1,235.0,1
Landslide,Manthreethenna,Nuwara Eliya,12,1,235.0,1
Landslide,Morahela,Nuwara Eliya,12,1,235.0,1
Landslide,Ragala Watta,Nuwara Eliya,12,1,235.0,1
Landslide,Manelwala,Nuwara Eliya,12,1,235.0,1
Landslide,Padiyapelella,Nuwara Eliya,12,1,235.0,1
Landslide,Rekitipe,Nuwara Eliya,11,1,331.0,1
Landslide,Deliwala North,Nuwara Eliya,12,1,235.0,1
Landslide,Ukuthule East,Nuwara Eliya,12,1,235.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,6,22,452.1,0
Landslide,Welapahala,Nuwara Eliya,11,1,331.0,1
Landslide,Manthreethenna,Nuwara Eliya,11,4,331.0,1
Landslide,Madulla South,Nuwara Eliya,12,1,235.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,10,8,318.4,0
Landslide,Morangathena,Nuwara Eliya,1,15,130.0,1
Landslide,Kumbukwala,Nuwara Eliya,12,1,235.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,3,17,120.0,0
Landslide,Galketiwela,Nuwara Eliya,1,15,130.0,1
Landslide,Kosgolla,Nuwara Eliya,1,15,130.0,1
Landslide,Kothmale,Nuwara Eliya,5,26,217.0,0
Landslide,Ambagamuwakorale,Nuwara Eliya,9,23,181.2,0
Landslide,Kothmale,Nuwara Eliya,4,6,245.0,0
Landslide,Purankumbura,Nuwara Eliya,12,1,235.0,1
Landslide,Kurunduoya,Nuwara Eliya,12,1,235.0,1
Landslide,Palagolla,Nuwara Eliya,5,3,217.0,1
Landslide,Udapadiyapelessa,Nuwara Eliya,11,1,331.0,1
Landslide,Ukuthule,Nuwara Eliya,12,1,235.0,1
Landslide,Walapane,Nuwara Eliya,12,17,438.4,0
Landslide,Hanguranketha,Nuwara Eliya,12,3,438.4,0
Landslide,Nildandaheenna,Nuwara Eliya,1,2,130.0,1
Landslide,Nikawatta,Nuwara Eliya,1,2,130.0,1
Landslide,Ritiella,Nuwara Eliya,1,2,130.0,1
Landslide,Walapane,Nuwara Eliya,1,16,130.0,0
Landslide,Watambe,Nuwara Eliya,12,1,235.0,1
Landslide,Ekangapura,Nuwara Eliya,12,1,235.0,1
Landslide,Munwatta,Nuwara Eliya,12,1,235.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,2,12,248.1,0
Landslide,Wewakele,Nuwara Eliya,12,1,235.0,1
Landslide,Udamadura,Nuwara Eliya,12,16,235.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,4,10,123.9,0
Landslide,Hegama,Nuwara Eliya,12,1,235.0,1
Landslide,Bogahawatta,Nuwara Eliya,8,12,193.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,7,24,96.9,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,26,203.9,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,12,203.9,0
Landslide,Nildandaheenna,Nuwara Eliya,12,1,235.0,1
Landslide,Toppass,Nuwara Eliya,11,25,331.0,1
Landslide,Kandapola,Nuwara Eliya,10,12,374.0,1
Landslide,Landupita,Nuwara Eliya,12,1,235.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,7,14,96.9,0
Landslide,Ambanella,Nuwara Eliya,12,1,235.0,1
Landslide,Kothmale,Nuwara Eliya,9,11,234.5,0
Landslide,Deegalahinna,Nuwara Eliya,11,1,331.0,1
Landslide,Rambuke,Nuwara Eliya,12,1,235.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,11,25,331.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,9,167.7,0
Landslide,Ambagamuwakorale,Nuwara Eliya,7,9,93.6,1
Landslide,Ambagamuwakorale,Nuwara Eliya,4,15,204.1,1
Landslide,Nuwara Eliya,Nuwara Eliya,12,14,117.4,1
Landslide,Kothmale,Nuwara Eliya,12,5,252.6,1
Landslide,Kothmale,Nuwara Eliya,12,6,252.6,1
Landslide,Walapane,Nuwara Eliya,11,18,287.4,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,24,172.6,1
Landslide,Kothmale,Nuwara Eliya,10,13,206.2,1
Landslide,Kothmale,Nuwara Eliya,10,7,206.2,1
Landslide,Nuwara Eliya,Nuwara Eliya,10,6,206.2,1
Landslide,Kothmale,Nuwara Eliya,9,29,161.9,1
Landslide,Karandagolla,Nuwara Eliya,1,5,130.0,0
Landslide,Udagama,Nuwara Eliya,1,3,130.0,0
Landslide,Mallagama,Nuwara Eliya,1,25,130.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,10,9,206.2,1
Landslide,Galabada,Nuwara Eliya,1,23,130.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,6,5,452.1,1
Landslide,Hanguranketha,Nuwara Eliya,6,24,452.1,1
Landslide,Nuwara Eliya,Nuwara Eliya,9,28,187.4,1
Landslide,Kothmale,Nuwara Eliya,9,26,187.4,1
Landslide,Nuwara Eliya,Nuwara Eliya,9,26,187.4,1
Landslide,Nuwara Eliya,Nuwara Eliya,8,2,121.8,1
Landslide,Kothmale,Nuwara Eliya,7,2,79.8,1
Landslide,Ambagamuwakorale,Nuwara Eliya,6,22,173.3,1
Landslide,Nuwara Eliya,Nuwara Eliya,6,23,452.1,1
Landslide,Nuwara Eliya,Nuwara Eliya,6,12,173.3,1
Landslide,Ambagamuwakorale,Nuwara Eliya,3,9,46.6,1
Landslide,Nuwara Eliya,Nuwara Eliya,9,20,97.9,1
Landslide,Nuwara Eliya,Nuwara Eliya,12,11,66.7,1
Landslide,Ambagamuwakorale,Nuwara Eliya,9,9,181.2,1
Landslide,Nuwara Eliya,Nuwara Eliya,6,26,452.1,1
Landslide,Kothmale,Nuwara Eliya,6,24,452.1,1
Landslide,Kothmale,Nuwara Eliya,4,30,145.4,1
Landslide,Kosgolla,Nuwara Eliya,1,11,130.0,0
Landslide,Galketiwela,Nuwara Eliya,1,19,130.0,0
Landslide,Morangathena,Nuwara Eliya,1,23,130.0,0
Landslide,Nildandaheenna,Nuwara Eliya,12,24,235.0,0
Landslide,Hegama,Nuwara Eliya,12,24,235.0,0
Landslide,Wewakele,Nuwara Eliya,12,23,235.0,0
Landslide,Munwatta,Nuwara Eliya,12,13,235.0,0
Landslide,Ekangapura,Nuwara Eliya,12,9,235.0,0
Landslide,Watambe,Nuwara Eliya,12,24,235.0,0
Landslide,Landupita,Nuwara Eliya,12,6,235.0,0
Landslide,Ukuthule,Nuwara Eliya,12,24,235.0,0
Landslide,Kumbalgamuwa,Nuwara Eliya,12,16,235.0,0
Landslide,Ilukpelessa,Nuwara Eliya,12,19,235.0,0
Landslide,Goradiyagolla,Nuwara Eliya,12,16,235.0,0
Landslide,Egodakanda,Nuwara Eliya,12,11,235.0,0
Landslide,Kalaganwatta,Nuwara Eliya,12,7,235.0,0
Landslide,High Forest,Nuwara Eliya,12,29,235.0,0
Landslide,Kurunduoya,Nuwara Eliya,12,26,235.0,0
Landslide,Ambanella,Nuwara Eliya,12,28,235.0,0
Landslide,Ukuthule East,Nuwara Eliya,12,2,235.0,0
Landslide,Liyanwela Pahalagama,Nuwara Eliya,12,8,235.0,0
Landslide,Madulla South,Nuwara Eliya,12,8,235.0,0
Landslide,Madulla South,Nuwara Eliya,12,22,235.0,0
Landslide,Purankumbura,Nuwara Eliya,12,28,235.0,0
Landslide,Deliwala North,Nuwara Eliya,12,17,235.0,0
Landslide,Deliwala North,Nuwara Eliya,12,26,235.0,0
Landslide,Padiyapelella,Nuwara Eliya,12,21,235.0,0
Landslide,Manelwala,Nuwara Eliya,12,30,235.0,0
Landslide,Ragala Watta,Nuwara Eliya,12,2,235.0,0
Landslide,Morahela,Nuwara Eliya,12,5,235.0,0
Landslide,Manthreethenna,Nuwara Eliya,12,7,235.0,0
Landslide,Dabbare,Nuwara Eliya,12,8,235.0,0
Landslide,Alakolawewa,Nuwara Eliya,12,7,235.0,0
Landslide,Rambuke,Nuwara Eliya,12,3,235.0,0
Landslide,Theripehe,Nuwara Eliya,12,16,235.0,0
Landslide,Liyanwela Pahalagama,Nuwara Eliya,12,13,235.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,12,22,438.4,1
Landslide,Wetakepotha,Nuwara Eliya,12,17,235.0,0
Landslide,Walapane,Nuwara Eliya,12,23,438.4,1
Landslide,Nuwara Eliya,Nuwara Eliya,2,11,248.1,1
Landslide,Glasgrowatta,Nuwara Eliya,9,3,187.4,1
Landslide,Ramboda,Nuwara Eliya,4,30,145.4,1
Landslide,Dayagama East,Nuwara Eliya,12,6,438.4,1
Landslide,Glasgrowatta,Nuwara Eliya,6,22,173.3,1
Landslide,Near The Katharagama Devol,Nuwara Eliya,11,28,331.0,0
Landslide,Near The Katharagama Devol,Nuwara Eliya,11,12,331.0,0
Landslide,Dayagama East,Nuwara Eliya,9,20,97.9,1
Landslide,Ramboda,Nuwara Eliya,2,7,8.1,1
Landslide,Kandapola,Nuwara Eliya,12,2,235.0,0
Landslide,Udamadura,Nuwara Eliya,11,25,331.0,0
Landslide,Manthreethenna,Nuwara Eliya,11,11,331.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,12,19,235.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,12,4,235.0,1
Landslide,Walapane,Nuwara Eliya,12,2,235.0,1
Landslide,Dayagama East,Nuwara Eliya,2,8,8.1,1
Landslide,Kothmale,Nuwara Eliya,11,30,331.0,1
Landslide,Nildandaheenna,Nuwara Eliya,1,20,130.0,0
Landslide,Nikawatta,Nuwara Eliya,1,27,130.0,0
Landslide,Panikuduwa,Nuwara Eliya,12,14,117.4,1
Landslide,Samansinigama,Nuwara Eliya,4,15,204.1,1
Landslide,Glasgrowatta,Nuwara Eliya,9,7,45.5,1
Landslide,Dayagama East,Nuwara Eliya,5,24,172.6,1
Landslide,Dayagama East,Nuwara Eliya,5,6,172.6,1
Landslide,Dayagama East,Nuwara Eliya,6,23,452.1,1
Landslide,Nildandaheenna,Nuwara Eliya,1,1,130.0,0
Landslide,Mathurata,Nuwara Eliya,6,24,452.1,1
Landslide,Dayagama East,Nuwara Eliya,6,26,452.1,1
Landslide,Glasgrowatta,Nuwara Eliya,9,9,181.2,1
Landslide,Toppass,Nuwara Eliya,11,2,331.0,0
Landslide,Dayagama East,Nuwara Eliya,11,12,161.9,1
Landslide,Ritiella,Nuwara Eliya,1,9,130.0,0
Landslide,Nikawatta,Nuwara Eliya,1,3,130.0,0
Landslide,Ramboda,Nuwara Eliya,6,24,452.1,1
Landslide,Walapane,Nuwara Eliya,11,30,331.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,11,30,331.0,1
Landslide,Waltrim,Nuwara Eliya,6,10,179.0,0
Landslide,Kothmale,Nuwara Eliya,5,20,363.1,1
Landslide,Ambagamuwakorale,Nuwara Eliya,4,25,216.1,1
Landslide,Kothmale,Nuwara Eliya,5,28,167.7,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,28,167.7,1
Landslide,Ambagamuwakorale,Nuwara Eliya,2,23,67.9,1
Landslide,Hanguranketha,Nuwara Eliya,12,4,265.4,1
Landslide,Ambagamuwakorale,Nuwara Eliya,10,15,402.7,1
Landslide,Nuwara Eliya,Nuwara Eliya,11,5,280.2,1
Landslide,Kothmale,Nuwara Eliya,9,25,234.5,1
Landslide,Nuwara Eliya,Nuwara Eliya,7,27,96.9,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,11,203.9,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,7,203.9,1
Landslide,Nuwara Eliya,Nuwara Eliya,7,20,96.9,1
Landslide,Nuwara Eliya,Nuwara Eliya,4,3,123.9,1
Landslide,Nuwara Eliya,Nuwara Eliya,10,19,318.4,1
Landslide,Nuwara Eliya,Nuwara Eliya,10,22,402.7,1
Landslide,Kothmale,Nuwara Eliya,10,23,402.7,1
Landslide,Walapane,Nuwara Eliya,11,7,179.2,1
Landslide,Kumbalgamuwa,Nuwara Eliya,3,22,120.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,10,8,374.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,10,9,374.0,1
Landslide,Walapane,Nuwara Eliya,10,12,374.0,1
Landslide,Ambagamuwakorale,Nuwara Eliya,9,18,232.0,1
Landslide,Kothmale,Nuwara Eliya,8,13,193.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,8,13,193.0,1
Landslide,Hanguranketha,Nuwara Eliya,7,22,186.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,7,19,186.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,7,18,186.0,1
Landslide,Ambagamuwakorale,Nuwara Eliya,7,19,186.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,6,22,179.0,1
Landslide,Walapane,Nuwara Eliya,11,21,179.2,1
Landslide,Nuwara Eliya,Nuwara Eliya,11,8,179.2,1
Landslide,Hanguranketha,Nuwara Eliya,11,7,179.2,1
Landslide,Hanguranketha,Nuwara Eliya,12,18,438.4,1
Landslide,Kandapola,Nuwara Eliya,11,8,331.0,0
Landslide,Wetakegama,Nuwara Eliya,12,4,235.0,0
Landslide,Rukood Estate,Nuwara Eliya,11,3,331.0,0
Landslide,Agarapathana,Nuwara Eliya,2,25,108.0,0
Landslide,Glasgrowatta,Nuwara Eliya,5,22,217.0,0
Landslide,Glasgrowatta,Nuwara Eliya,5,9,217.0,0
Landslide,Glasgrowatta,Nuwara Eliya,5,2,217.0,0
Landslide,Walapane,Nuwara Eliya,10,12,374.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,2,217.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,5,25,217.0,1
Landslide,Walapane,Nuwara Eliya,3,14,120.0,0
Landslide,Nuwara Eliya,Nuwara Eliya,6,2,179.0,1
Landslide,Kothmale,Nuwara Eliya,3,5,120.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,12,10,235.0,1
Landslide,Hanguranketha,Nuwara Eliya,10,11,374.0,1
Landslide,Walapane,Nuwara Eliya,1,12,130.0,1
Landslide,Walapane,Nuwara Eliya,10,11,374.0,1
Landslide,Ambagamuwakorale,Nuwara Eliya,5,20,217.0,1
Landslide,Hanguranketha,Nuwara Eliya,12,25,235.0,1
Landslide,Ambagamuwakorale,Nuwara Eliya,5,25,217.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,7,1,186.0,1
Landslide,Ambagamuwakorale,Nuwara Eliya,4,1,245.0,1
Landslide,Nuwara Eliya,Nuwara Eliya,5,18,217.0,1
Landslide,Walapane,Nuwara Eliya,2,3,108.0,1
Landslide,Walapane,Nuwara Eliya,1,22,130.0,1
Landslide,Kandapola,Nuwara Eliya,10,22,374.0,0
