Disaster,Location,District,Year,Month,Day,Rainfall(mm),Flood
Flood,Ampitiya South,Kandy,2012,10,21,596.3,0
Flood,Ginihiriya kanda,Kandy,2012,10,21,596.3,0
Flood,Seethawaka,Colombo,2012,10,19,507.3,0
Flood,Kadapola GN,Nuwara Eliya,2012,10,15,512.6,0
Flood,dayagama east,Nuwara Eliya,2012,10,14,512.6,0
Flood,Mineriya,Polannaruwa,2012,10,10,324.5,0
Flood,Andawelayaya(GN),Monaragala,2012,5,12,25.7,0
Flood,Thanakoratuwa,Monaragala,2012,5,12,25.7,0
Flood,Wedikanda,Colombo,2012,7,18,41.1,0
Flood,546 B,Colombo,2012,7,18,41.1,0
Flood,Mulatiyana,Matara,2012,11,7,305.0,0
Flood,Thiladiya(GN),Puttalam,2012,5,31,1.1,0
Flood,Puttalam North(GN),Puttalam,2012,5,31,1.1,0
Flood,SAMODAGAMA,Hambantota,2012,4,3,98.4,0
Flood,SRIPADA,Nuwara Eliya,2012,12,2,365.0,0
Flood,Thamankaduwa,Polannaruwa,2012,12,18,211.9,1
Flood,Udunuwara,Kandy,2012,12,17,426.1,1
Flood,Pathadumbara,Kandy,2012,12,17,426.1,1
Flood,Hatharaliyadda,Kandy,2012,12,17,426.1,0
Flood,Vengalacheddikulam,Vavuniya,2012,10,21,472.0,1
Flood,Manthai West,Mannar,2012,10,31,331.5,1
Flood,Ambagamuwakorale,Nuwara Eliya,2012,10,8,512.6,1
Flood,Thawalama,Galle,2012,12,17,228.6,0
Flood,Medadumbara,Kandy,2012,12,17,426.1,0
Flood,Puliyampokkanai(GN),Kilinochchi,2012,10,30,319.9,0
Flood,Punnaineeravi(GN),Kilinochchi,2012,10,30,319.9,0
Flood,Ganga Ihala Korale,Kandy,2012,12,17,426.1,0
Flood,Pathahewaheta,Kandy,2012,12,17,426.1,0
Flood,manikapuram(GN),Mullaitivu,2012,10,28,381.0,0
Flood,Akurana,Kandy,2012,12,17,426.1,0
Flood,Pathadumbara,Kandy,2012,12,17,426.1,0
Flood,Panvila,Kandy,2012,12,17,426.1,0
Flood,Udadumbara,Kandy,2012,12,17,426.1,0
Flood,Yatinuwara,Kandy,2012,12,17,426.1,0
Flood,Akurana,Kandy,2012,12,17,426.1,1
Flood,Udapalatha,Kandy,2012,12,17,426.1,0
Flood,Attanagalla,Gampaha,2012,10,22,224.0,1
Flood,Minipe,Kandy,2012,12,17,426.1,0
Flood,Wellawaya,Monaragala,2012,10,21,231.1,1
Flood,Moratuwa,Colombo,2012,10,19,507.3,1
Flood,Maussagolla(GN),Badulla,2012,1,7,57.4,0
Flood,Bandarawela (GN),Badulla,2012,1,7,57.4,0
Flood,Hali-Ela(GN),Badulla,2012,1,7,57.4,0
Flood,Hunugalawatta,Matale,2012,1,1,90.0,0
Flood,Puttalam,Puttalam,2012,2,9,28.1,1
Flood,Nuwara Eliya,Nuwara Eliya,2012,2,12,92.3,1
Flood,Hambantota,Hambantota,2012,3,4,75.9,1
Flood,Thambuttegama,Anuradhapura,2012,4,22,145.4,1
Flood,Elpitiya,Galle,2012,4,25,447.2,1
Flood,Puttalam,Puttalam,2012,5,31,1.1,1
Flood,Mulatiyana,Matara,2012,7,11,170.0,1
Flood,Tangalle,Hambantota,2012,7,9,7.8,1
Flood,Ratmalana,Colombo,2012,7,18,41.1,1
Flood,Musalai,Mannar,2012,12,10,409.8,1
Flood,Welikanda,Polannaruwa,2012,10,10,324.5,1
Flood,Nuwara Eliya,Nuwara Eliya,2012,10,14,512.6,1
Flood,Nuwara Eliya,Nuwara Eliya,2012,10,15,512.6,1
Flood,Udapalatha,Kandy,2012,10,21,596.3,1
Flood,Sooriyawewa,Hambantota,2012,12,18,280.6,0
Flood,Delthota,Kandy,2012,12,17,426.1,0
Flood,Thenmaradchi (Chavakachcheri),Jaffna,2012,10,30,395.3,1
Flood,Valikamam North(Tellipallai),Jaffna,2012,10,30,395.3,1
Flood,Vadamaradchi South-west (Karav,Jaffna,2012,10,30,395.3,1
Flood,Kareinagar,Jaffna,2012,10,30,395.3,1
Flood,Island South (Velanai),Jaffna,2012,10,30,395.3,1
Flood,Vadamaradchi North (Point Pedr,Jaffna,2012,10,30,395.3,1
Flood,Vavuniya(Tamil),Vavuniya,2012,10,31,472.0,1
Flood,Musalai,Mannar,2012,10,31,331.5,1
Flood,Madhu,Mannar,2012,10,31,331.5,1
Flood,Rattota,Matale,2012,1,1,90.0,1
Flood,Hali-Ela,Badulla,2012,7,1,33.2,1
Flood,Bandarawela,Badulla,2012,7,1,33.2,1
Flood,Passara,Badulla,2012,7,1,33.2,1
Flood,Musalai,Mannar,2012,12,4,409.8,1
Flood,Thanamalvila,Monaragala,2012,12,5,237.0,1
Flood,Wellawaya,Monaragala,2012,12,5,237.0,1
Flood,Thawalama,Galle,2012,12,17,228.6,1
Flood,Medadumbara,Kandy,2012,12,17,426.1,1
Flood,Angunakolapelessa,Hambantota,2012,12,18,280.6,0
Flood,Ganga Ihala Korale,Kandy,2012,12,17,426.1,1
Flood,Vadamaradchi East (Maruthnkern,Jaffna,2012,10,30,395.3,1
Flood,Valikamam East (Kopay),Jaffna,2012,10,30,395.3,1
Flood,Weeraketiya,Hambantota,2012,12,18,280.6,0
Flood,Hambantota,Hambantota,2012,12,18,280.6,0
Flood,Maritimepattu,Mullaitivu,2012,10,28,381.0,1
Flood,Puthukudiyiruppu,Mullaitivu,2012,10,28,381.0,1
Flood,Oddusuddan,Mullaitivu,2012,10,28,381.0,1
Flood,Manthai East,Mullaitivu,2012,10,28,381.0,1
Flood,Pachchilaipalli,Kilinochchi,2012,10,30,319.9,1
Flood,Valikamam South (Uduvil),Jaffna,2012,10,30,395.3,1
Flood,Kandavalai,Kilinochchi,2012,10,30,319.9,1
Flood,Karachchi,Kilinochchi,2012,10,30,319.9,1
Flood,Delft,Jaffna,2012,10,30,395.3,1
Flood,Island North(Kayts),Jaffna,2012,10,30,395.3,1
Flood,Jaffna,Jaffna,2012,10,30,395.3,1
Flood,Nallur,Jaffna,2012,10,30,395.3,1
Flood,Valikamam South -West (Sandili,Jaffna,2012,10,30,395.3,1
Flood,Valikamam West (Chankanai),Jaffna,2012,10,30,395.3,1
Flood,Poonakary,Kilinochchi,2012,10,30,319.9,1
Flood,Pathahewaheta,Kandy,2012,12,17,426.1,1
Flood,Ampara,Ampara,2013,1,25,433.9,0
Flood,Karativu,Ampara,2013,1,25,433.9,0
Flood,Doluwa,Kandy,2013,2,1,91.9,0
Flood,Addalachchenai,Ampara,2013,1,25,433.9,0
Flood,Hambantota,Hambantota,2013,3,17,59.4,0
Flood,Akkaraipattu(Karunkoditivu),Ampara,2013,1,25,433.9,0
Flood,Alayadiwembu,Ampara,2013,1,25,433.9,0
Flood,Samanthurai,Ampara,2013,1,25,433.9,0
Flood,Kundasale,Kandy,2013,9,29,155.9,0
Flood,Ninthavur,Ampara,2013,1,25,433.9,0
Flood,Pannala,Kurunegala,2013,4,25,132.4,0
Flood,Mahawatta (GN),Colombo,2013,6,13,260.4,0
Flood,Ja-Ela,Gampaha,2013,5,4,204.0,0
Flood,Sainthamarathu(GN),Ampara,2013,1,25,433.9,0
Flood,Akkaraipattu(GN),Ampara,2013,1,25,433.9,0
Flood,Ninthavur(GN),Ampara,2013,1,25,433.9,0
Flood,thikkanagar,Ampara,2013,1,25,433.9,0
Flood,Karativu(GN),Ampara,2013,1,25,433.9,0
Flood,Senanayakapura(GN),Ampara,2013,1,25,433.9,0
Flood,Samapura(GN),Ampara,2013,1,25,433.9,0
Flood,Senagama (GN),Ampara,2013,1,25,433.9,0
Flood,Vanninagar(GN),Batticaloa,2013,1,25,786.8,0
Flood,Veeranchenai(GN),Batticaloa,2013,1,25,786.8,0
Flood,Kaluwanchikudy(GN),Batticaloa,2013,1,25,786.8,0
Flood,Pandariyaveli(GN),Batticaloa,2013,1,25,786.8,0
Flood,Paddippalai(GN),Batticaloa,2013,1,25,786.8,0
Flood,Katchenai(GN),Batticaloa,2013,1,25,786.8,0
Flood,Kolavil 03 (GN),Ampara,2013,1,25,433.9,0
Flood,Araipattai(GN),Batticaloa,2013,1,25,786.8,0
Flood,Vavunativu (GN),Batticaloa,2013,1,25,786.8,0
Flood,Iyang Keni(GN),Batticaloa,2013,1,25,786.8,0
Flood,Mich Town,Batticaloa,2013,1,25,786.8,0
Flood,Sittandy 1 (GN),Batticaloa,2013,1,25,786.8,0
Flood,Kakkankudy(GN),Batticaloa,2013,1,25,786.8,0
Flood,Kiran East,Batticaloa,2013,1,25,786.8,0
Flood,Chemanodai(GN),Batticaloa,2013,1,25,786.8,0
Flood,Dayagama East (GN),Nuwara Eliya,2013,10,17,176.6,0
Flood,Werathanna(GN),Kandy,2013,10,30,258.2,0
Flood,Akurana Town,Kandy,2013,10,30,258.2,0
Flood,Pulachchena(GN),Puttalam,2013,7,11,9.9,0
Flood,Norochchole(GN),Puttalam,2013,7,11,9.9,0
Flood,Bolana North(GN),Hambantota,2013,11,17,147.9,0
Flood,Galle Four Gravets,Galle,2013,7,25,207.7,0
Flood,Kallady Veloor(GN),Batticaloa,2013,1,25,786.8,0
Flood,Nuwara Eliya,Nuwara Eliya,2013,7,24,159.3,0
Flood,Valathapitly(GN),Ampara,2013,1,25,433.9,0
Flood,Nuwara Eliya,Nuwara Eliya,2013,7,26,159.3,0
Flood,Nagoda Ihala(GN),Galle,2013,8,6,33.8,0
Flood,Amunukotuwa (GN),Galle,2013,8,6,33.8,0
Flood,Moratuwa,Colombo,2013,2,6,164.3,0
Flood,Megoda Kolonnawa(GN),Colombo,2013,2,6,164.3,0
Flood,Inguruwatta(GN),Kandy,2013,2,6,91.9,0
Flood,Orayanwatta(GN),Kandy,2013,2,6,91.9,0
Flood,Kahawatta(GN),Kandy,2013,2,6,91.9,0
Flood,Nattarampotha(GN),Kandy,2013,9,29,155.9,0
Flood,Wedikanda (GN),Colombo,2013,5,26,404.5,0
Flood,Vavuniya,Vavuniya,2013,5,13,108.8,0
Flood,Sammanthurai(GN),Ampara,2013,5,13,30.9,0
Flood,Valathapitly(GN),Ampara,2013,5,13,30.9,0
Flood,Pittiyelai,Jaffna,2013,5,13,71.9,0
Flood,Walgama East (GN),Gampaha,2013,4,5,112.0,0
Flood,Sammanthurai(GN),Ampara,2013,1,25,433.9,0
Flood,Sinharaumlla (GN),Gampaha,2013,4,5,112.0,0
Flood,Asgiriwalpola South (GN),Gampaha,2013,4,5,112.0,0
Flood,Kimbulapitiya (GN),Gampaha,2013,4,5,112.0,0
Flood,Raddoluwa (GN),Gampaha,2013,4,5,112.0,0
Flood,Seeduwa (GN),Gampaha,2013,4,5,112.0,0
Flood,Maeliya (GN),Gampaha,2013,4,5,112.0,0
Flood,Telangapatha (GN),Gampaha,2013,4,5,112.0,0
Flood,MAditiyawala,Kurunegala,2013,4,25,132.4,0
Flood,Uhana,Ampara,2013,1,25,433.9,0
Flood,Ogodapala,Kurunegala,2013,4,25,132.4,0
Flood,Siribopura(GN),Hambantota,2013,3,17,59.4,0
Flood,Inguruwatta(GN),Kandy,2013,1,2,298.7,0
Flood,Orayanwatta(GN),Kandy,2013,1,2,298.7,0
Flood,Kahawatta(GN),Kandy,2013,1,2,298.7,0
Flood,Hanguranketha,Nuwara Eliya,2013,7,26,159.3,0
Flood,Gongitota (GN),Gampaha,2013,4,5,112.0,0
Flood,Wattala,Gampaha,2013,5,4,204.0,0
Flood,Bolana South(GN),Hambantota,2013,11,17,147.9,0
Flood,Puwakpitiya(GN),Colombo,2013,8,3,21.8,0
Flood,Nuwara Eliya,Nuwara Eliya,2013,6,4,452.1,0
Flood,Medadumbara,Kandy,2013,10,30,258.2,0
Flood,Akurana,Kandy,2013,10,30,258.2,0
Flood,Kandy Four Gravets & Gangawata,Kandy,2013,10,30,258.2,0
Flood,Harispattuwa,Kandy,2013,10,30,258.2,0
Flood,Medadumbara,Kandy,2013,11,1,113.3,0
Flood,Kalpitiya,Puttalam,2013,11,7,287.5,0
Flood,Ambalantota,Hambantota,2013,11,17,147.9,0
Flood,Hanguranketha,Nuwara Eliya,2013,12,4,66.7,0
Flood,Hanguranketha,Nuwara Eliya,2013,12,9,66.7,0
Flood,Dambulla,Matale,2013,12,15,185.0,0
Flood,Hanwella,Colombo,2013,3,8,108.3,0
Flood,Kurupanawa(GN),Galle,2013,8,6,33.8,0
Flood,Nuwara Eliya,Nuwara Eliya,2013,6,3,452.1,0
Flood,Udapalatha,Kandy,2013,10,23,258.2,0
Flood,Ambagamuwakorale,Nuwara Eliya,2013,6,3,452.1,0
Flood,Kolonnawa,Colombo,2013,6,2,260.4,0
Flood,Matale,Matale,2013,6,2,111.0,0
Flood,Doluwa,Kandy,2013,6,2,296.9,0
Flood,Kothmale,Nuwara Eliya,2013,6,2,452.1,0
Flood,Walapane,Nuwara Eliya,2013,6,2,452.1,0
Flood,Ratmalana,Colombo,2013,5,26,404.5,0
Flood,Nuwara Eliya,Nuwara Eliya,2013,7,11,159.3,0
Flood,Vavuniya(Tamil),Vavuniya,2013,5,13,108.8,0
Flood,Samanthurai,Ampara,2013,5,13,30.9,0
Flood,Kareinagar,Jaffna,2013,5,13,71.9,0
Flood,Biyagama,Gampaha,2013,5,4,204.0,0
Flood,Kelaniya,Gampaha,2013,5,4,204.0,0
Flood,Minuwangoda,Gampaha,2013,5,4,204.0,0
Flood,Katana,Gampaha,2013,5,4,204.0,0
Flood,Moratuwa,Colombo,2013,6,2,260.4,0
Flood,Thaligala(GN),Hambantota,2013,11,17,147.9,0
Flood,Udapalatha,Kandy,2013,10,21,258.2,0
Flood,Homagama,Colombo,2013,10,19,140.3,0
Flood,Seethawaka(GN),Colombo,2013,8,3,21.8,0
Flood,Avissawella(GN),Colombo,2013,8,3,21.8,0
Flood,Kolonnawa,Colombo,2013,7,23,198.2,0
Flood,Maharagama,Colombo,2013,7,23,198.2,0
Flood,Nuwara Eliya,Nuwara Eliya,2013,7,16,159.3,0
Flood,Kothmale,Nuwara Eliya,2013,7,11,159.3,0
Flood,Ambagamuwakorale,Nuwara Eliya,2013,7,7,159.3,0
Flood,Nuwara Eliya,Nuwara Eliya,2013,7,1,159.3,0
Flood,Doluwa,Kandy,2013,6,24,296.9,0
Flood,Udunuwara,Kandy,2013,6,24,296.9,0
Flood,Ganga Ihala Korale,Kandy,2013,6,24,296.9,0
Flood,Thiyawattuvan (GN),Batticaloa,2013,1,25,786.8,0
Flood,Udapalatha,Kandy,2013,6,24,296.9,0
Flood,Pasbage Korale,Kandy,2013,6,24,296.9,0
Flood,Kandy Four Gravets & Gangawata,Kandy,2013,10,21,258.2,0
Flood,Delthota,Kandy,2013,6,24,296.9,0
Flood,Nagoda,Galle,2013,6,8,232.7,0
Flood,Akmeemana,Galle,2013,6,8,232.7,0
Flood,Suthumalai North(GN),Jaffna,2013,4,1,53.8,0
Flood,Mallakam South(GN),Jaffna,2013,4,1,53.8,0
Flood,Nainativu,Jaffna,2013,4,1,53.8,0
Flood,Koralai Pattu North(Vakarai),Batticaloa,2013,9,4,82.3,0
Flood,Hanguranketha,Nuwara Eliya,2013,9,12,181.2,0
Flood,Udapalatha,Kandy,2013,9,12,155.9,0
Flood,Ukuwela,Matale,2013,9,13,112.0,0
Flood,Hanguranketha,Nuwara Eliya,2013,9,17,181.2,0
Flood,Pothuvil,Ampara,2013,10,9,133.0,0
Flood,Balapitiya,Galle,2013,10,17,291.6,0
Flood,Benthota,Galle,2013,10,17,291.6,0
Flood,Nuwara Eliya,Nuwara Eliya,2013,10,17,176.6,0
Flood,Yatinuwara,Kandy,2013,6,24,296.9,0
Flood,Manmunai South & Eruvilpattu (,Batticaloa,2013,1,25,786.8,0
Flood,Akmeemana,Galle,2013,6,8,232.7,1
Flood,Manmunai Pattu (Araipattai),Batticaloa,2013,1,25,786.8,0
Flood,Hanguranketha,Nuwara Eliya,2013,7,26,159.3,1
Flood,Kundasale,Kandy,2013,9,29,155.9,1
Flood,Koralai Pattu North(Vakarai),Batticaloa,2013,9,4,82.3,1
Flood,Kothmale,Nuwara Eliya,2013,9,10,181.2,1
Flood,Hanguranketha,Nuwara Eliya,2013,9,12,181.2,1
Flood,Udapalatha,Kandy,2013,9,12,155.9,1
Flood,Ukuwela,Matale,2013,9,13,112.0,1
Flood,Hanguranketha,Nuwara Eliya,2013,9,17,181.2,1
Flood,Kothmale,Nuwara Eliya,2013,9,18,181.2,1
Flood,Pothuvil,Ampara,2013,10,9,133.0,1
Flood,Balapitiya,Galle,2013,10,17,291.6,1
Flood,Benthota,Galle,2013,10,17,291.6,1
Flood,Nuwara Eliya,Nuwara Eliya,2013,10,17,176.6,1
Flood,Homagama,Colombo,2013,10,19,140.3,1
Flood,Kandy Four Gravets & Gangawata,Kandy,2013,10,21,258.2,1
Flood,Akurana,Kandy,2013,10,21,258.2,1
Flood,Udapalatha,Kandy,2013,10,21,258.2,1
Flood,Udapalatha,Kandy,2013,10,23,258.2,1
Flood,Medadumbara,Kandy,2013,10,30,258.2,1
Flood,Akurana,Kandy,2013,10,30,258.2,1
Flood,Kandy Four Gravets & Gangawata,Kandy,2013,10,30,258.2,1
Flood,Harispattuwa,Kandy,2013,10,30,258.2,1
Flood,Medadumbara,Kandy,2013,11,1,113.3,1
Flood,Kalpitiya,Puttalam,2013,11,7,287.5,1
Flood,Ambalantota,Hambantota,2013,11,17,147.9,1
Flood,Nuwara Eliya,Nuwara Eliya,2013,7,26,159.3,1
Flood,Hanguranketha,Nuwara Eliya,2013,12,4,66.7,1
Flood,Galle Four Gravets,Galle,2013,7,25,207.7,1
Flood,Nuwara Eliya,Nuwara Eliya,2013,7,24,159.3,1
Flood,Doluwa,Kandy,2013,6,2,296.9,1
Flood,Matale,Matale,2013,6,2,111.0,1
Flood,Kolonnawa,Colombo,2013,6,2,260.4,1
Flood,Moratuwa,Colombo,2013,6,2,260.4,1
Flood,Ambagamuwakorale,Nuwara Eliya,2013,6,3,452.1,1
Flood,Nuwara Eliya,Nuwara Eliya,2013,6,3,452.1,1
Flood,Nuwara Eliya,Nuwara Eliya,2013,6,4,452.1,1
Flood,Nagoda,Galle,2013,6,8,232.7,1
Flood,Colombo,Colombo,2013,6,13,260.4,1
Flood,Yatinuwara,Kandy,2013,6,24,296.9,1
Flood,Delthota,Kandy,2013,6,24,296.9,1
Flood,Pasbage Korale,Kandy,2013,6,24,296.9,1
Flood,Udapalatha,Kandy,2013,6,24,296.9,1
Flood,Ganga Ihala Korale,Kandy,2013,6,24,296.9,1
Flood,Udunuwara,Kandy,2013,6,24,296.9,1
Flood,Doluwa,Kandy,2013,6,24,296.9,1
Flood,Nuwara Eliya,Nuwara Eliya,2013,7,1,159.3,1
Flood,Nuwara Eliya,Nuwara Eliya,2013,7,6,159.3,1
Flood,Ambagamuwakorale,Nuwara Eliya,2013,7,7,159.3,1
Flood,Ambagamuwakorale,Nuwara Eliya,2013,7,10,159.3,1
Flood,Kothmale,Nuwara Eliya,2013,7,11,159.3,1
Flood,Nuwara Eliya,Nuwara Eliya,2013,7,16,159.3,1
Flood,Seeduwa (GN),Gampaha,2013,4,5,112.0,1
Flood,Kolonnawa,Colombo,2013,7,23,198.2,1
Flood,Thimbirigasyaya,Colombo,2013,7,23,198.2,1
Flood,Kothmale,Nuwara Eliya,2013,7,24,159.3,1
Flood,Kothmale,Nuwara Eliya,2013,12,4,66.7,1
Flood,Hanguranketha,Nuwara Eliya,2013,12,9,66.7,1
Flood,Dambulla,Matale,2013,12,15,185.0,1
Flood,Katchenai(GN),Batticaloa,2013,1,25,786.8,1
Flood,Paddippalai(GN),Batticaloa,2013,1,25,786.8,1
Flood,Pandariyaveli(GN),Batticaloa,2013,1,25,786.8,1
Flood,Kaluwanchikudy(GN),Batticaloa,2013,1,25,786.8,1
Flood,Veeranchenai(GN),Batticaloa,2013,1,25,786.8,1
Flood,Vanninagar(GN),Batticaloa,2013,1,25,786.8,1
Flood,Senagama (GN),Ampara,2013,1,25,433.9,1
Flood,Samapura(GN),Ampara,2013,1,25,433.9,1
Flood,Senanayakapura(GN),Ampara,2013,1,25,433.9,1
Flood,Karativu(GN),Ampara,2013,1,25,433.9,1
Flood,thikkanagar,Ampara,2013,1,25,433.9,1
Flood,Ninthavur(GN),Ampara,2013,1,25,433.9,1
Flood,Akkaraipattu(GN),Ampara,2013,1,25,433.9,1
Flood,Sainthamarathu(GN),Ampara,2013,1,25,433.9,1
Flood,Kolavil 03 (GN),Ampara,2013,1,25,433.9,1
Flood,Valathapitly(GN),Ampara,2013,1,25,433.9,1
Flood,Sammanthurai(GN),Ampara,2013,1,25,433.9,1
Flood,Kahawatta(GN),Kandy,2013,1,2,298.7,1
Flood,Orayanwatta(GN),Kandy,2013,1,2,298.7,1
Flood,Inguruwatta(GN),Kandy,2013,1,2,298.7,1
Flood,Siribopura(GN),Hambantota,2013,3,17,59.4,1
Flood,Ogodapala,Kurunegala,2013,4,25,132.4,1
Flood,MAditiyawala,Kurunegala,2013,4,25,132.4,1
Flood,Telangapatha (GN),Gampaha,2013,4,5,112.0,1
Flood,Maeliya (GN),Gampaha,2013,4,5,112.0,1
Flood,Araipattai(GN),Batticaloa,2013,1,25,786.8,1
Flood,Kallady Veloor(GN),Batticaloa,2013,1,25,786.8,1
Flood,Vavunativu (GN),Batticaloa,2013,1,25,786.8,1
Flood,Iyang Keni(GN),Batticaloa,2013,1,25,786.8,1
Flood,Hanwella,Colombo,2013,3,8,108.3,1
Flood,Megoda Kolonnawa(GN),Colombo,2013,2,6,164.3,1
Flood,Inguruwatta(GN),Kandy,2013,2,6,91.9,1
Flood,Orayanwatta(GN),Kandy,2013,2,6,91.9,1
Flood,Kahawatta(GN),Kandy,2013,2,6,91.9,1
Flood,Wedikanda (GN),Colombo,2013,5,26,404.5,1
Flood,Vavuniya,Vavuniya,2013,5,13,108.8,1
Flood,Sammanthurai(GN),Ampara,2013,5,13,30.9,1
Flood,Nainativu,Jaffna,2013,4,1,53.8,1
Flood,Mallakam South(GN),Jaffna,2013,4,1,53.8,1
Flood,Suthumalai North(GN),Jaffna,2013,4,1,53.8,1
Flood,Valathapitly(GN),Ampara,2013,5,13,30.9,1
Flood,Kothmale,Nuwara Eliya,2013,6,2,452.1,1
Flood,Vennanadaipu,Jaffna,2013,5,13,71.9,1
Flood,Walgama East (GN),Gampaha,2013,4,5,112.0,1
Flood,Sinharaumlla (GN),Gampaha,2013,4,5,112.0,1
Flood,Gongitota (GN),Gampaha,2013,4,5,112.0,1
Flood,Asgiriwalpola South (GN),Gampaha,2013,4,5,112.0,1
Flood,Kimbulapitiya (GN),Gampaha,2013,4,5,112.0,1
Flood,Thiyawattuvan (GN),Batticaloa,2013,1,25,786.8,1
Flood,Chemanodai(GN),Batticaloa,2013,1,25,786.8,1
Flood,Kiran East,Batticaloa,2013,1,25,786.8,1
Flood,Kakkankudy(GN),Batticaloa,2013,1,25,786.8,1
Flood,Sittandy 1 (GN),Batticaloa,2013,1,25,786.8,1
Flood,Mich Town,Batticaloa,2013,1,25,786.8,1
Flood,Meera Keni(GN),Batticaloa,2013,1,25,786.8,1
Flood,Pittiyelai,Jaffna,2013,5,13,71.9,1
Flood,Hanguranketha,Nuwara Eliya,2013,6,2,452.1,1
Flood,Maharagama,Colombo,2013,7,23,198.2,1
Flood,Ratmalana,Colombo,2013,5,26,404.5,1
Flood,Aniwatta West(GN),Kandy,2013,10,30,258.2,1
Flood,Akurana Town,Kandy,2013,10,30,258.2,1
Flood,Werathanna(GN),Kandy,2013,10,30,258.2,1
Flood,Dayagama East (GN),Nuwara Eliya,2013,10,17,176.6,1
Flood,Nattarampotha(GN),Kandy,2013,9,29,155.9,1
Flood,Mahawatta (GN),Colombo,2013,6,13,260.4,1
Flood,Tittapajjala(GN),Kandy,2013,10,30,258.2,1
Flood,Kurupanawa(GN),Galle,2013,8,6,33.8,1
Flood,Amunukotuwa (GN),Galle,2013,8,6,33.8,1
Flood,Moratuwa,Colombo,2013,2,6,164.3,1
Flood,Walapane,Nuwara Eliya,2013,6,2,452.1,1
Flood,Manmunai South - West (Peddipe,Batticaloa,2013,1,25,786.8,0
Flood,Island South (Velanai),Jaffna,2013,1,4,151.8,1
Flood,Valikamam North(Tellipallai),Jaffna,2013,1,4,151.8,1
Flood,Nagoda Ihala(GN),Galle,2013,8,6,33.8,1
Flood,Valikamam South -West (Sandili,Jaffna,2013,1,4,151.8,1
Flood,Pulachchena(GN),Puttalam,2013,7,11,9.9,1
Flood,Ennala(GN),Puttalam,2013,7,11,9.9,1
Flood,Eravur Town (Eravur),Batticaloa,2013,1,25,786.8,0
Flood,Eravur Pattu (Chenkalady),Batticaloa,2013,1,25,786.8,0
Flood,Kattankudy,Batticaloa,2013,1,25,786.8,0
Flood,Koralai Pattu South (Kiran),Batticaloa,2013,1,25,786.8,0
Flood,Koralai Pattu West (Oddamavadi,Batticaloa,2013,1,25,786.8,0
Flood,Valikamam South -West (Sandili,Jaffna,2013,1,4,151.8,0
Flood,Norochchole(GN),Puttalam,2013,7,11,9.9,1
Flood,Valikamam North(Tellipallai),Jaffna,2013,1,4,151.8,0
Flood,Avissawella(GN),Colombo,2013,8,3,21.8,1
Flood,Seethawaka(GN),Colombo,2013,8,3,21.8,1
Flood,Puwakpitiya(GN),Colombo,2013,8,3,21.8,1
Flood,Thaligala(GN),Hambantota,2013,11,17,147.9,1
Flood,Bolana South(GN),Hambantota,2013,11,17,147.9,1
Flood,Bolana North(GN),Hambantota,2013,11,17,147.9,1
Flood,Island South (Velanai),Jaffna,2013,1,4,151.8,0
Flood,Koralai Pattu West (Oddamavadi,Batticaloa,2013,1,25,786.8,1
Flood,Raddoluwa (GN),Gampaha,2013,4,5,112.0,1
Flood,Koralai Pattu South (Kiran),Batticaloa,2013,1,25,786.8,1
Flood,Manmunai North (Batti Town),Batticaloa,2013,1,25,786.8,1
Flood,Pannala,Kurunegala,2013,4,25,132.4,1
Flood,Hambantota,Hambantota,2013,3,17,59.4,1
Flood,Manmunai Pattu (Araipattai),Batticaloa,2013,1,25,786.8,1
Flood,Doluwa,Kandy,2013,2,1,91.9,1
Flood,Samanthurai,Ampara,2013,1,25,433.9,1
Flood,Alayadiwembu,Ampara,2013,1,25,433.9,1
Flood,Ja-Ela,Gampaha,2013,5,4,204.0,1
Flood,Sayinthamarathu,Ampara,2013,1,25,433.9,1
Flood,Ninthavur,Ampara,2013,1,25,433.9,1
Flood,Addalachchenai,Ampara,2013,1,25,433.9,1
Flood,Karativu,Ampara,2013,1,25,433.9,1
Flood,Ampara,Ampara,2013,1,25,433.9,1
Flood,Uhana,Ampara,2013,1,25,433.9,1
Flood,Porativu Pattu (Ellavul),Batticaloa,2013,1,25,786.8,1
Flood,Manmunai South & Eruvilpattu (,Batticaloa,2013,1,25,786.8,1
Flood,Akkaraipattu(Karunkoditivu),Ampara,2013,1,25,433.9,1
Flood,Katana,Gampaha,2013,5,4,204.0,1
Flood,Wattala,Gampaha,2013,5,4,204.0,1
Flood,Manmunai South - West (Peddipe,Batticaloa,2013,1,25,786.8,1
Flood,Kattankudy,Batticaloa,2013,1,25,786.8,1
Flood,Eravur Pattu (Chenkalady),Batticaloa,2013,1,25,786.8,1
Flood,Eravur Town (Eravur),Batticaloa,2013,1,25,786.8,1
Flood,Nuwara Eliya,Nuwara Eliya,2013,7,11,159.3,1
Flood,Vavuniya(Tamil),Vavuniya,2013,5,13,108.8,1
Flood,Samanthurai,Ampara,2013,5,13,30.9,1
Flood,Kareinagar,Jaffna,2013,5,13,71.9,1
Flood,Biyagama,Gampaha,2013,5,4,204.0,1
Flood,Kelaniya,Gampaha,2013,5,4,204.0,1
Flood,Mahara,Gampaha,2013,5,4,204.0,1
Flood,Minuwangoda,Gampaha,2013,5,4,204.0,1
